# CVS spectrum collected post-FFT during II&T by Caleb Baker.  This is
# Band 3 + LOWFS (510-785nm, or 647.5 center and 275 width in Varia command)
#
# flux units are arbitrary spectrometer units; we are relying on the self-
# normalization of eetc spectra for magnitude conversion.
#
# wavelength (A), flux
3.77769E+03,1.0000E-15
3.77985E+03,1.0000E-15
3.78201E+03,1.0000E-15
3.78417E+03,1.0000E-15
3.78633E+03,1.0000E-15
3.78849E+03,1.0000E-15
3.79065E+03,1.0000E-15
3.79281E+03,1.0000E-15
3.79497E+03,1.0000E-15
3.79714E+03,1.0000E-15
3.79930E+03,1.0000E-15
3.80146E+03,1.0000E-15
3.80362E+03,1.0000E-15
3.80578E+03,1.0000E-15
3.80794E+03,1.0000E-15
3.81011E+03,1.0000E-15
3.81227E+03,1.0000E-15
3.81443E+03,1.0000E-15
3.81659E+03,1.0000E-15
3.81875E+03,1.0000E-15
3.82092E+03,1.0000E-15
3.82308E+03,1.0000E-15
3.82524E+03,1.0000E-15
3.82741E+03,1.0000E-15
3.82957E+03,1.0000E-15
3.83173E+03,1.0000E-15
3.83390E+03,1.0000E-15
3.83606E+03,1.0000E-15
3.83822E+03,1.0000E-15
3.84039E+03,1.0000E-15
3.84255E+03,1.0000E-15
3.84472E+03,1.0000E-15
3.84688E+03,1.0000E-15
3.84904E+03,1.0000E-15
3.85121E+03,1.0000E-15
3.85337E+03,1.0000E-15
3.85554E+03,1.0000E-15
3.85770E+03,1.0000E-15
3.85987E+03,1.0000E-15
3.86203E+03,1.0000E-15
3.86420E+03,1.0000E-15
3.86637E+03,1.0000E-15
3.86853E+03,1.0000E-15
3.87070E+03,1.0000E-15
3.87286E+03,1.0000E-15
3.87503E+03,1.0000E-15
3.87720E+03,1.0000E-15
3.87936E+03,1.0000E-15
3.88153E+03,1.0000E-15
3.88369E+03,1.0000E-15
3.88586E+03,1.0000E-15
3.88803E+03,1.0000E-15
3.89020E+03,1.0000E-15
3.89236E+03,1.0000E-15
3.89453E+03,1.0000E-15
3.89670E+03,1.0000E-15
3.89886E+03,1.0000E-15
3.90103E+03,1.0000E-15
3.90320E+03,1.0000E-15
3.90537E+03,1.0000E-15
3.90754E+03,1.0000E-15
3.90970E+03,1.0000E-15
3.91187E+03,1.0000E-15
3.91404E+03,1.0000E-15
3.91621E+03,1.0000E-15
3.91838E+03,1.0000E-15
3.92055E+03,1.0000E-15
3.92272E+03,1.0000E-15
3.92489E+03,1.0000E-15
3.92706E+03,1.0000E-15
3.92922E+03,1.0000E-15
3.93139E+03,1.0000E-15
3.93356E+03,1.0000E-15
3.93573E+03,1.0000E-15
3.93790E+03,1.0000E-15
3.94007E+03,1.0000E-15
3.94224E+03,1.0000E-15
3.94441E+03,1.0000E-15
3.94658E+03,1.0000E-15
3.94876E+03,1.0000E-15
3.95093E+03,1.0000E-15
3.95310E+03,1.0000E-15
3.95527E+03,1.0000E-15
3.95744E+03,1.0000E-15
3.95961E+03,1.0000E-15
3.96178E+03,1.0000E-15
3.96395E+03,1.0000E-15
3.96613E+03,1.0000E-15
3.96830E+03,1.0000E-15
3.97047E+03,1.0000E-15
3.97264E+03,1.0000E-15
3.97481E+03,1.0000E-15
3.97699E+03,1.0000E-15
3.97916E+03,1.0000E-15
3.98133E+03,1.0000E-15
3.98350E+03,1.0000E-15
3.98568E+03,1.0000E-15
3.98785E+03,1.0000E-15
3.99002E+03,1.0000E-15
3.99220E+03,1.0000E-15
3.99437E+03,1.0000E-15
3.99654E+03,1.0000E-15
3.99872E+03,1.0000E-15
4.00089E+03,1.0000E-15
4.00306E+03,1.0000E-15
4.00524E+03,1.0000E-15
4.00741E+03,1.0000E-15
4.00959E+03,1.0000E-15
4.01176E+03,1.0000E-15
4.01394E+03,1.0000E-15
4.01611E+03,1.0000E-15
4.01829E+03,1.0000E-15
4.02046E+03,1.0000E-15
4.02264E+03,1.0000E-15
4.02481E+03,1.0000E-15
4.02699E+03,1.0000E-15
4.02916E+03,1.0000E-15
4.03134E+03,1.0000E-15
4.03351E+03,1.0000E-15
4.03569E+03,1.0000E-15
4.03787E+03,1.0000E-15
4.04004E+03,1.0000E-15
4.04222E+03,1.0000E-15
4.04440E+03,1.0000E-15
4.04657E+03,1.0000E-15
4.04875E+03,1.0000E-15
4.05093E+03,1.0000E-15
4.05310E+03,1.0000E-15
4.05528E+03,1.0000E-15
4.05746E+03,1.0000E-15
4.05964E+03,1.0000E-15
4.06181E+03,1.0000E-15
4.06399E+03,1.0000E-15
4.06617E+03,1.0000E-15
4.06835E+03,1.0000E-15
4.07052E+03,1.0000E-15
4.07270E+03,1.0000E-15
4.07488E+03,1.0000E-15
4.07706E+03,1.0000E-15
4.07924E+03,1.0000E-15
4.08142E+03,1.0000E-15
4.08360E+03,1.0000E-15
4.08577E+03,1.0000E-15
4.08795E+03,1.0000E-15
4.09013E+03,1.0000E-15
4.09231E+03,1.0000E-15
4.09449E+03,1.0000E-15
4.09667E+03,1.0000E-15
4.09885E+03,1.0000E-15
4.10103E+03,1.0000E-15
4.10321E+03,1.0000E-15
4.10539E+03,1.0000E-15
4.10757E+03,1.0000E-15
4.10975E+03,1.0000E-15
4.11193E+03,1.0000E-15
4.11411E+03,1.0000E-15
4.11630E+03,1.0000E-15
4.11848E+03,1.0000E-15
4.12066E+03,1.0000E-15
4.12284E+03,1.0000E-15
4.12502E+03,1.0000E-15
4.12720E+03,1.0000E-15
4.12938E+03,1.0000E-15
4.13157E+03,1.0000E-15
4.13375E+03,1.0000E-15
4.13593E+03,1.0000E-15
4.13811E+03,1.0000E-15
4.14029E+03,1.0000E-15
4.14248E+03,1.0000E-15
4.14466E+03,1.0000E-15
4.14684E+03,1.0000E-15
4.14902E+03,1.0000E-15
4.15121E+03,1.0000E-15
4.15339E+03,1.0000E-15
4.15557E+03,1.0000E-15
4.15776E+03,1.0000E-15
4.15994E+03,1.0000E-15
4.16212E+03,1.0000E-15
4.16431E+03,1.0000E-15
4.16649E+03,1.0000E-15
4.16868E+03,1.0000E-15
4.17086E+03,1.0000E-15
4.17304E+03,1.0000E-15
4.17523E+03,1.0000E-15
4.17741E+03,1.0000E-15
4.17960E+03,1.0000E-15
4.18178E+03,1.0000E-15
4.18397E+03,1.0000E-15
4.18615E+03,1.0000E-15
4.18834E+03,1.0000E-15
4.19052E+03,1.0000E-15
4.19271E+03,1.0000E-15
4.19489E+03,1.0000E-15
4.19708E+03,1.0000E-15
4.19927E+03,1.0000E-15
4.20145E+03,1.0000E-15
4.20364E+03,1.0000E-15
4.20582E+03,1.0000E-15
4.20801E+03,1.0000E-15
4.21020E+03,1.0000E-15
4.21238E+03,1.0000E-15
4.21457E+03,1.0000E-15
4.21676E+03,1.0000E-15
4.21895E+03,1.0000E-15
4.22113E+03,1.0000E-15
4.22332E+03,1.0000E-15
4.22551E+03,1.0000E-15
4.22769E+03,1.0000E-15
4.22988E+03,1.0000E-15
4.23207E+03,1.0000E-15
4.23426E+03,1.0000E-15
4.23645E+03,1.0000E-15
4.23863E+03,1.0000E-15
4.24082E+03,1.0000E-15
4.24301E+03,1.0000E-15
4.24520E+03,1.0000E-15
4.24739E+03,1.0000E-15
4.24958E+03,1.0000E-15
4.25177E+03,1.0000E-15
4.25396E+03,1.0000E-15
4.25615E+03,1.0000E-15
4.25833E+03,1.0000E-15
4.26052E+03,1.0000E-15
4.26271E+03,1.0000E-15
4.26490E+03,1.0000E-15
4.26709E+03,1.0000E-15
4.26928E+03,1.0000E-15
4.27147E+03,1.0000E-15
4.27366E+03,1.0000E-15
4.27585E+03,1.0000E-15
4.27805E+03,1.0000E-15
4.28024E+03,1.0000E-15
4.28243E+03,1.0000E-15
4.28462E+03,1.0000E-15
4.28681E+03,1.0000E-15
4.28900E+03,1.0000E-15
4.29119E+03,1.0000E-15
4.29338E+03,1.0000E-15
4.29557E+03,1.0000E-15
4.29777E+03,1.0000E-15
4.29996E+03,1.0000E-15
4.30215E+03,1.0000E-15
4.30434E+03,1.0000E-15
4.30653E+03,1.0000E-15
4.30873E+03,1.0000E-15
4.31092E+03,1.0000E-15
4.31311E+03,1.0000E-15
4.31530E+03,1.0000E-15
4.31750E+03,1.0000E-15
4.31969E+03,1.0000E-15
4.32188E+03,1.0000E-15
4.32408E+03,1.0000E-15
4.32627E+03,1.0000E-15
4.32846E+03,1.0000E-15
4.33066E+03,1.0000E-15
4.33285E+03,1.0000E-15
4.33505E+03,1.0000E-15
4.33724E+03,1.0000E-15
4.33943E+03,1.0000E-15
4.34163E+03,1.0000E-15
4.34382E+03,1.0000E-15
4.34602E+03,1.0000E-15
4.34821E+03,1.0000E-15
4.35041E+03,1.0000E-15
4.35260E+03,1.0000E-15
4.35480E+03,1.0000E-15
4.35699E+03,1.0000E-15
4.35919E+03,1.0000E-15
4.36138E+03,1.0000E-15
4.36358E+03,1.0000E-15
4.36577E+03,1.0000E-15
4.36797E+03,1.0000E-15
4.37017E+03,1.0000E-15
4.37236E+03,1.0000E-15
4.37456E+03,1.0000E-15
4.37676E+03,1.0000E-15
4.37895E+03,1.0000E-15
4.38115E+03,1.0000E-15
4.38335E+03,1.0000E-15
4.38554E+03,1.0000E-15
4.38774E+03,1.0000E-15
4.38994E+03,1.0000E-15
4.39213E+03,1.0000E-15
4.39433E+03,1.0000E-15
4.39653E+03,1.0000E-15
4.39873E+03,1.0000E-15
4.40092E+03,1.0000E-15
4.40312E+03,1.0000E-15
4.40532E+03,1.0000E-15
4.40752E+03,1.0000E-15
4.40972E+03,1.0000E-15
4.41192E+03,1.0000E-15
4.41411E+03,1.0000E-15
4.41631E+03,1.0000E-15
4.41851E+03,1.0000E-15
4.42071E+03,1.0000E-15
4.42291E+03,1.0000E-15
4.42511E+03,1.0000E-15
4.42731E+03,1.0000E-15
4.42951E+03,1.0000E-15
4.43171E+03,1.0000E-15
4.43391E+03,1.0000E-15
4.43611E+03,1.0000E-15
4.43831E+03,1.0000E-15
4.44051E+03,1.0000E-15
4.44271E+03,1.0000E-15
4.44491E+03,1.0000E-15
4.44711E+03,1.0000E-15
4.44931E+03,1.0000E-15
4.45151E+03,1.0000E-15
4.45371E+03,1.0000E-15
4.45591E+03,1.0000E-15
4.45811E+03,1.0000E-15
4.46031E+03,1.0000E-15
4.46252E+03,1.0000E-15
4.46472E+03,1.0000E-15
4.46692E+03,1.0000E-15
4.46912E+03,1.0000E-15
4.47132E+03,1.0000E-15
4.47352E+03,1.0000E-15
4.47573E+03,1.0000E-15
4.47793E+03,1.0000E-15
4.48013E+03,1.0000E-15
4.48233E+03,1.0000E-15
4.48454E+03,1.0000E-15
4.48674E+03,1.0000E-15
4.48894E+03,1.0000E-15
4.49115E+03,1.0000E-15
4.49335E+03,1.0000E-15
4.49555E+03,1.0000E-15
4.49776E+03,1.0000E-15
4.49996E+03,1.0000E-15
4.50216E+03,1.0000E-15
4.50437E+03,1.0000E-15
4.50657E+03,1.0000E-15
4.50878E+03,1.0000E-15
4.51098E+03,1.0000E-15
4.51318E+03,1.0000E-15
4.51539E+03,1.0000E-15
4.51759E+03,1.0000E-15
4.51980E+03,1.0000E-15
4.52200E+03,1.0000E-15
4.52421E+03,1.0000E-15
4.52641E+03,1.0000E-15
4.52862E+03,1.0000E-15
4.53082E+03,1.0000E-15
4.53303E+03,1.0000E-15
4.53523E+03,1.0000E-15
4.53744E+03,1.0000E-15
4.53965E+03,1.0000E-15
4.54185E+03,1.0000E-15
4.54406E+03,1.0000E-15
4.54626E+03,1.0000E-15
4.54847E+03,1.0000E-15
4.55068E+03,1.0000E-15
4.55288E+03,1.0000E-15
4.55509E+03,1.0000E-15
4.55730E+03,1.0000E-15
4.55950E+03,1.0000E-15
4.56171E+03,1.0000E-15
4.56392E+03,1.0000E-15
4.56613E+03,1.0000E-15
4.56833E+03,1.0000E-15
4.57054E+03,1.0000E-15
4.57275E+03,1.0000E-15
4.57496E+03,1.0000E-15
4.57716E+03,1.0000E-15
4.57937E+03,1.0000E-15
4.58158E+03,1.0000E-15
4.58379E+03,1.0000E-15
4.58600E+03,1.0000E-15
4.58821E+03,1.0000E-15
4.59042E+03,1.0000E-15
4.59262E+03,1.0000E-15
4.59483E+03,1.0000E-15
4.59704E+03,1.0000E-15
4.59925E+03,1.0000E-15
4.60146E+03,1.0000E-15
4.60367E+03,1.0000E-15
4.60588E+03,1.0000E-15
4.60809E+03,1.0000E-15
4.61030E+03,1.0000E-15
4.61251E+03,1.0000E-15
4.61472E+03,1.0000E-15
4.61693E+03,1.0000E-15
4.61914E+03,1.0000E-15
4.62135E+03,1.0000E-15
4.62356E+03,1.0000E-15
4.62577E+03,1.0000E-15
4.62798E+03,1.0000E-15
4.63020E+03,1.0000E-15
4.63241E+03,1.0000E-15
4.63462E+03,1.0000E-15
4.63683E+03,1.0000E-15
4.63904E+03,1.0000E-15
4.64125E+03,1.0000E-15
4.64346E+03,1.0000E-15
4.64568E+03,1.0000E-15
4.64789E+03,1.0000E-15
4.65010E+03,1.0000E-15
4.65231E+03,1.0000E-15
4.65453E+03,1.0000E-15
4.65674E+03,1.0000E-15
4.65895E+03,1.0000E-15
4.66116E+03,1.0000E-15
4.66338E+03,1.0000E-15
4.66559E+03,1.0000E-15
4.66780E+03,1.0000E-15
4.67002E+03,1.0000E-15
4.67223E+03,1.0000E-15
4.67444E+03,1.0000E-15
4.67666E+03,1.0000E-15
4.67887E+03,1.0000E-15
4.68108E+03,1.0000E-15
4.68330E+03,1.0000E-15
4.68551E+03,1.0000E-15
4.68773E+03,1.0000E-15
4.68994E+03,1.0000E-15
4.69216E+03,1.0000E-15
4.69437E+03,1.0000E-15
4.69659E+03,1.0000E-15
4.69880E+03,1.0000E-15
4.70102E+03,1.0000E-15
4.70323E+03,1.0000E-15
4.70545E+03,1.0000E-15
4.70766E+03,1.0000E-15
4.70988E+03,1.0000E-15
4.71209E+03,1.0000E-15
4.71431E+03,1.0000E-15
4.71652E+03,1.0000E-15
4.71874E+03,1.0000E-15
4.72096E+03,1.0000E-15
4.72317E+03,1.0000E-15
4.72539E+03,1.0000E-15
4.72761E+03,1.0000E-15
4.72982E+03,1.0000E-15
4.73204E+03,1.0000E-15
4.73426E+03,1.0000E-15
4.73647E+03,1.0000E-15
4.73869E+03,1.0000E-15
4.74091E+03,1.0000E-15
4.74313E+03,1.0000E-15
4.74534E+03,1.0000E-15
4.74756E+03,1.0000E-15
4.74978E+03,1.0000E-15
4.75200E+03,1.0000E-15
4.75422E+03,1.0000E-15
4.75643E+03,1.0000E-15
4.75865E+03,1.0000E-15
4.76087E+03,1.0000E-15
4.76309E+03,1.0000E-15
4.76531E+03,1.0000E-15
4.76753E+03,1.0000E-15
4.76975E+03,1.0000E-15
4.77196E+03,1.0000E-15
4.77418E+03,1.0000E-15
4.77640E+03,1.0000E-15
4.77862E+03,1.0000E-15
4.78084E+03,1.0000E-15
4.78306E+03,1.0000E-15
4.78528E+03,1.0000E-15
4.78750E+03,1.0000E-15
4.78972E+03,1.0000E-15
4.79194E+03,1.0000E-15
4.79416E+03,1.0000E-15
4.79638E+03,1.0000E-15
4.79860E+03,1.0000E-15
4.80082E+03,1.0000E-15
4.80304E+03,1.0000E-15
4.80527E+03,1.0000E-15
4.80749E+03,1.0000E-15
4.80971E+03,1.0000E-15
4.81193E+03,1.0000E-15
4.81415E+03,1.0000E-15
4.81637E+03,1.0000E-15
4.81859E+03,1.0000E-15
4.82082E+03,1.0000E-15
4.82304E+03,1.0000E-15
4.82526E+03,1.0000E-15
4.82748E+03,1.0000E-15
4.82970E+03,1.0000E-15
4.83193E+03,1.0000E-15
4.83415E+03,1.0000E-15
4.83637E+03,1.0000E-15
4.83859E+03,1.0000E-15
4.84082E+03,1.0000E-15
4.84304E+03,1.0000E-15
4.84526E+03,1.0000E-15
4.84749E+03,1.0000E-15
4.84971E+03,1.0000E-15
4.85193E+03,1.0000E-15
4.85416E+03,1.0000E-15
4.85638E+03,1.0000E-15
4.85860E+03,1.0000E-15
4.86083E+03,1.0000E-15
4.86305E+03,1.0000E-15
4.86528E+03,1.0000E-15
4.86750E+03,1.0000E-15
4.86973E+03,1.0000E-15
4.87195E+03,1.0000E-15
4.87418E+03,1.0000E-15
4.87640E+03,1.0000E-15
4.87863E+03,1.0000E-15
4.88085E+03,1.0000E-15
4.88308E+03,1.0000E-15
4.88530E+03,1.0000E-15
4.88753E+03,1.0000E-15
4.88975E+03,1.0000E-15
4.89198E+03,1.0000E-15
4.89420E+03,1.0000E-15
4.89643E+03,1.0000E-15
4.89866E+03,1.0000E-15
4.90088E+03,1.0000E-15
4.90311E+03,1.0000E-15
4.90533E+03,1.0000E-15
4.90756E+03,1.0000E-15
4.90979E+03,1.0000E-15
4.91201E+03,1.0000E-15
4.91424E+03,1.0000E-15
4.91647E+03,1.0000E-15
4.91870E+03,1.0000E-15
4.92092E+03,1.0000E-15
4.92315E+03,1.0000E-15
4.92538E+03,1.0000E-15
4.92761E+03,1.0000E-15
4.92983E+03,1.0000E-15
4.93206E+03,1.0000E-15
4.93429E+03,1.0000E-15
4.93652E+03,1.0000E-15
4.93875E+03,1.0000E-15
4.94098E+03,1.0000E-15
4.94320E+03,1.0000E-15
4.94543E+03,1.0000E-15
4.94766E+03,1.0000E-15
4.94989E+03,1.0000E-15
4.95212E+03,4.4982E-08
4.95435E+03,3.3933E-08
4.95658E+03,4.2407E-08
4.95881E+03,3.4862E-08
4.96104E+03,4.4511E-08
4.96327E+03,3.6548E-08
4.96550E+03,4.3532E-08
4.96773E+03,3.3263E-08
4.96996E+03,4.6774E-08
4.97219E+03,3.3508E-08
4.97442E+03,5.0573E-08
4.97665E+03,3.6352E-08
4.97888E+03,5.3098E-08
4.98111E+03,3.7120E-08
4.98334E+03,5.1982E-08
4.98557E+03,4.0683E-08
4.98780E+03,5.5870E-08
4.99003E+03,4.9188E-08
4.99226E+03,5.8206E-08
4.99449E+03,4.9780E-08
4.99673E+03,6.5417E-08
4.99896E+03,6.0289E-08
5.00119E+03,7.4925E-08
5.00342E+03,7.0991E-08
5.00565E+03,8.8239E-08
5.00788E+03,9.0495E-08
5.01012E+03,1.1116E-07
5.01235E+03,1.1369E-07
5.01458E+03,1.3253E-07
5.01681E+03,1.4843E-07
5.01905E+03,1.7562E-07
5.02128E+03,1.8986E-07
5.02351E+03,2.2189E-07
5.02575E+03,2.5203E-07
5.02798E+03,2.8273E-07
5.03021E+03,3.1653E-07
5.03245E+03,3.5351E-07
5.03468E+03,3.9418E-07
5.03691E+03,4.4568E-07
5.03915E+03,4.9305E-07
5.04138E+03,5.3305E-07
5.04361E+03,5.9246E-07
5.04585E+03,6.3135E-07
5.04808E+03,6.9801E-07
5.05032E+03,7.3512E-07
5.05255E+03,7.9665E-07
5.05479E+03,8.3566E-07
5.05702E+03,8.8896E-07
5.05926E+03,9.0416E-07
5.06149E+03,9.5883E-07
5.06373E+03,9.7972E-07
5.06596E+03,1.0533E-06
5.06820E+03,1.0936E-06
5.07043E+03,1.1818E-06
5.07267E+03,1.2179E-06
5.07490E+03,1.3164E-06
5.07714E+03,1.3660E-06
5.07938E+03,1.4490E-06
5.08161E+03,1.4782E-06
5.08385E+03,1.5857E-06
5.08608E+03,1.5786E-06
5.08832E+03,1.6734E-06
5.09056E+03,1.6837E-06
5.09279E+03,1.7573E-06
5.09503E+03,1.7422E-06
5.09727E+03,1.8152E-06
5.09951E+03,1.7861E-06
5.10174E+03,1.8550E-06
5.10398E+03,1.8320E-06
5.10622E+03,1.8931E-06
5.10845E+03,1.8505E-06
5.11069E+03,1.9226E-06
5.11293E+03,1.8727E-06
5.11517E+03,1.9423E-06
5.11741E+03,1.8969E-06
5.11964E+03,1.9832E-06
5.12188E+03,1.9335E-06
5.12412E+03,1.9957E-06
5.12636E+03,1.9411E-06
5.12860E+03,2.0117E-06
5.13084E+03,1.9769E-06
5.13307E+03,2.0178E-06
5.13531E+03,1.9821E-06
5.13755E+03,2.0360E-06
5.13979E+03,2.0027E-06
5.14203E+03,2.0621E-06
5.14427E+03,2.0214E-06
5.14651E+03,2.0595E-06
5.14875E+03,2.0364E-06
5.15099E+03,2.1032E-06
5.15323E+03,2.0448E-06
5.15547E+03,2.1134E-06
5.15771E+03,2.0704E-06
5.15995E+03,2.1234E-06
5.16219E+03,2.0697E-06
5.16443E+03,2.1643E-06
5.16667E+03,2.1127E-06
5.16891E+03,2.1832E-06
5.17115E+03,2.1472E-06
5.17339E+03,2.2165E-06
5.17564E+03,2.1944E-06
5.17788E+03,2.2775E-06
5.18012E+03,2.2426E-06
5.18236E+03,2.3720E-06
5.18460E+03,2.3287E-06
5.18684E+03,2.4198E-06
5.18909E+03,2.4030E-06
5.19133E+03,2.4937E-06
5.19357E+03,2.4714E-06
5.19581E+03,2.5577E-06
5.19805E+03,2.5978E-06
5.20030E+03,2.5690E-06
5.20254E+03,2.6395E-06
5.20478E+03,2.5920E-06
5.20702E+03,2.6753E-06
5.20927E+03,2.6016E-06
5.21151E+03,2.6782E-06
5.21375E+03,2.6188E-06
5.21600E+03,2.6946E-06
5.21824E+03,2.6382E-06
5.22048E+03,2.6764E-06
5.22273E+03,2.6339E-06
5.22497E+03,2.6908E-06
5.22721E+03,2.6392E-06
5.22946E+03,2.6981E-06
5.23170E+03,2.6303E-06
5.23395E+03,2.7036E-06
5.23619E+03,2.6403E-06
5.23844E+03,2.6996E-06
5.24068E+03,2.6392E-06
5.24293E+03,2.6957E-06
5.24517E+03,2.6384E-06
5.24742E+03,2.6888E-06
5.24966E+03,2.6411E-06
5.25191E+03,2.7002E-06
5.25415E+03,2.6323E-06
5.25640E+03,2.6993E-06
5.25864E+03,2.6246E-06
5.26089E+03,2.6908E-06
5.26313E+03,2.6338E-06
5.26538E+03,2.6926E-06
5.26763E+03,2.6301E-06
5.26987E+03,2.6956E-06
5.27212E+03,2.6237E-06
5.27436E+03,2.6805E-06
5.27661E+03,2.6137E-06
5.27886E+03,2.6864E-06
5.28110E+03,2.6251E-06
5.28335E+03,2.6738E-06
5.28560E+03,2.6501E-06
5.28784E+03,2.6919E-06
5.29009E+03,2.6652E-06
5.29234E+03,2.7348E-06
5.29459E+03,2.6788E-06
5.29683E+03,2.7848E-06
5.29908E+03,2.7200E-06
5.30133E+03,2.7991E-06
5.30358E+03,2.7683E-06
5.30583E+03,2.8849E-06
5.30807E+03,2.8262E-06
5.31032E+03,2.9215E-06
5.31257E+03,2.9031E-06
5.31482E+03,2.9939E-06
5.31707E+03,2.9500E-06
5.31932E+03,3.0438E-06
5.32156E+03,3.0011E-06
5.32381E+03,3.1154E-06
5.32606E+03,3.0262E-06
5.32831E+03,3.1176E-06
5.33056E+03,3.0662E-06
5.33281E+03,3.1799E-06
5.33506E+03,3.1096E-06
5.33731E+03,3.1802E-06
5.33956E+03,3.1143E-06
5.34181E+03,3.2061E-06
5.34406E+03,3.1556E-06
5.34631E+03,3.1994E-06
5.34856E+03,3.1410E-06
5.35081E+03,3.1923E-06
5.35306E+03,3.1575E-06
5.35531E+03,3.2252E-06
5.35756E+03,3.1427E-06
5.35981E+03,3.2035E-06
5.36206E+03,3.1530E-06
5.36432E+03,3.2213E-06
5.36657E+03,3.1380E-06
5.36882E+03,3.2113E-06
5.37107E+03,3.1535E-06
5.37332E+03,3.2088E-06
5.37557E+03,3.1668E-06
5.37782E+03,3.2208E-06
5.38008E+03,3.1379E-06
5.38233E+03,3.2203E-06
5.38458E+03,3.1520E-06
5.38683E+03,3.2138E-06
5.38909E+03,3.1350E-06
5.39134E+03,3.2092E-06
5.39359E+03,3.1472E-06
5.39584E+03,3.1835E-06
5.39810E+03,3.0958E-06
5.40035E+03,3.1227E-06
5.40260E+03,3.0816E-06
5.40485E+03,3.0931E-06
5.40711E+03,3.0352E-06
5.40936E+03,3.0816E-06
5.41161E+03,2.9748E-06
5.41387E+03,3.0252E-06
5.41612E+03,2.9515E-06
5.41838E+03,2.9830E-06
5.42063E+03,2.8921E-06
5.42288E+03,2.9252E-06
5.42514E+03,2.8567E-06
5.42739E+03,2.8851E-06
5.42965E+03,2.8114E-06
5.43190E+03,2.8307E-06
5.43416E+03,2.7549E-06
5.43641E+03,2.7835E-06
5.43867E+03,2.7169E-06
5.44092E+03,2.7524E-06
5.44318E+03,2.6811E-06
5.44543E+03,2.7200E-06
5.44769E+03,2.6441E-06
5.44994E+03,2.6927E-06
5.45220E+03,2.6276E-06
5.45445E+03,2.6452E-06
5.45671E+03,2.5924E-06
5.45897E+03,2.6512E-06
5.46122E+03,2.5879E-06
5.46348E+03,2.6221E-06
5.46573E+03,2.5797E-06
5.46799E+03,2.6094E-06
5.47025E+03,2.5724E-06
5.47250E+03,2.6068E-06
5.47476E+03,2.5554E-06
5.47702E+03,2.5940E-06
5.47928E+03,2.5620E-06
5.48153E+03,2.5920E-06
5.48379E+03,2.5457E-06
5.48605E+03,2.5936E-06
5.48830E+03,2.5424E-06
5.49056E+03,2.5801E-06
5.49282E+03,2.5545E-06
5.49508E+03,2.5975E-06
5.49734E+03,2.5581E-06
5.49959E+03,2.6055E-06
5.50185E+03,2.5793E-06
5.50411E+03,2.6232E-06
5.50637E+03,2.6067E-06
5.50863E+03,2.6509E-06
5.51089E+03,2.6389E-06
5.51315E+03,2.6936E-06
5.51540E+03,2.6535E-06
5.51766E+03,2.7214E-06
5.51992E+03,2.6886E-06
5.52218E+03,2.7636E-06
5.52444E+03,2.7305E-06
5.52670E+03,2.8031E-06
5.52896E+03,2.7868E-06
5.53122E+03,2.8527E-06
5.53348E+03,2.8461E-06
5.53574E+03,2.9065E-06
5.53800E+03,2.8847E-06
5.54026E+03,2.9610E-06
5.54252E+03,2.9363E-06
5.54478E+03,3.0293E-06
5.54704E+03,2.9922E-06
5.54930E+03,3.0561E-06
5.55156E+03,3.0558E-06
5.55382E+03,3.1272E-06
5.55608E+03,3.1142E-06
5.55834E+03,3.1665E-06
5.56061E+03,3.1507E-06
5.56287E+03,3.2176E-06
5.56513E+03,3.1842E-06
5.56739E+03,3.2529E-06
5.56965E+03,3.2433E-06
5.57191E+03,3.3060E-06
5.57418E+03,3.2797E-06
5.57644E+03,3.3538E-06
5.57870E+03,3.3162E-06
5.58096E+03,3.3698E-06
5.58322E+03,3.3547E-06
5.58549E+03,3.4200E-06
5.58775E+03,3.3851E-06
5.59001E+03,3.4594E-06
5.59227E+03,3.4356E-06
5.59454E+03,3.5082E-06
5.59680E+03,3.4768E-06
5.59906E+03,3.5492E-06
5.60133E+03,3.5262E-06
5.60359E+03,3.5940E-06
5.60585E+03,3.5737E-06
5.60812E+03,3.6403E-06
5.61038E+03,3.5976E-06
5.61264E+03,3.6835E-06
5.61491E+03,3.6613E-06
5.61717E+03,3.7193E-06
5.61944E+03,3.6733E-06
5.62170E+03,3.7535E-06
5.62397E+03,3.6899E-06
5.62623E+03,3.7318E-06
5.62849E+03,3.6905E-06
5.63076E+03,3.7570E-06
5.63302E+03,3.7036E-06
5.63529E+03,3.7234E-06
5.63755E+03,3.6905E-06
5.63982E+03,3.7132E-06
5.64208E+03,3.6426E-06
5.64435E+03,3.6999E-06
5.64662E+03,3.6279E-06
5.64888E+03,3.6462E-06
5.65115E+03,3.5752E-06
5.65341E+03,3.5984E-06
5.65568E+03,3.5426E-06
5.65795E+03,3.5356E-06
5.66021E+03,3.4678E-06
5.66248E+03,3.4656E-06
5.66474E+03,3.3747E-06
5.66701E+03,3.3723E-06
5.66928E+03,3.3147E-06
5.67154E+03,3.3062E-06
5.67381E+03,3.2512E-06
5.67608E+03,3.2372E-06
5.67835E+03,3.1486E-06
5.68061E+03,3.1563E-06
5.68288E+03,3.0943E-06
5.68515E+03,3.1063E-06
5.68742E+03,3.0435E-06
5.68968E+03,3.0407E-06
5.69195E+03,2.9912E-06
5.69422E+03,3.0012E-06
